"id","date","record","title","fileUrl","type","result","recordUrl","detailsUrl","videoUrl","affirmativeCount","negativeCount","abstentionCount","absentCount"
1079,"2010-08-25",1,"GUINLE : REPRODUCE EL PROYECTO DE LEY SUSTITUYENDO EL ARTICULO 63 DE LA LEY 24240 - DEFENSA DEL CONSUMIDOR - RESPECTO DE LOS DERECHOS DE LOS USUARIOS AEREOS .REF. S. 1003/08 O.D. 637/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/637","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1079","/votaciones/detalleActa/1079",,39,0,0,33
1080,"2010-08-25",2,"VERNA E HIGONET : PROYECTO DE LEY MODIFICANDO LA LEY 20744 CONTRATO DE TRABAJO . RESPECTO DEL DESCANSO SEMANAL EN DIAS SABADOS Y DOMINGOS .- O.D. 726/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/726","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1080","/votaciones/detalleActa/1080",,46,0,0,26
1081,"2010-08-25",3,"Temas Varios O.D. ( O.D. 639/2010, O.D. 640/2010, O.D. 641/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/639","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1081","/votaciones/detalleActa/1081",,45,0,0,27
1082,"2010-08-25",4,"Temas Varios Expedientes ( S-159/10-PL, S-885/10-PL","/parlamentario/comisiones/verExp/159.10/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1082","/votaciones/detalleActa/1082",,46,0,0,26
1083,"2010-08-25",5,"Temas Varios Expedientes ( S-321/09-PL, S-559/10-PL, S-1608/10-CO, S-1561/10-PL, S-1823/10-PL, S-1950/10-PL, S-2459/10-PL, S-2646/10-PL","/parlamentario/comisiones/verExp/321.09/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1083","/votaciones/detalleActa/1083",,51,0,0,21
1084,"2010-08-25",6,"JENEFES Y OTROS : PROYECTO DE LEY CREANDO EL PROGRAMA NACIONAL DE PREVENCION Y CONTROL DEL COMERCIO ILEGAL DE PRODUCTOS ELABORADOS CON TABACO . S-2767/10-PL","/parlamentario/comisiones/verExp/2767.10/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1084","/votaciones/detalleActa/1084",,52,0,1,19
1085,"2010-08-11",1,"PICHETTO : EN SU CONDICION DE PRESIDENTE DEL BLOQUE PARTIDO JUSTICIALISTA-FRENTE PARA LA VICTORIA, IMPUGNA POR MANIFIESTA IRREGULARIDAD EL DICTAMEN DE LA COMISION DE POBLACION Y DESARROLLO HUMANO EN LOS PROYECTOS DE LEY QUE MODIFICAN LA LEY Nº 17.622 RELACIONADA CON EL INSTITUTO NACIONAL DE ESTADIST S-2167/10-CO","/parlamentario/comisiones/verExp/2167.10/S/CO","OTRA","AFIRMATIVO","/votaciones/verActaVotacion/1085","/votaciones/detalleActa/1085",,38,28,0,6
1086,"2010-08-11",2,"COLOMBO Y CASTILLO : PROYECTO DE LEY MODIFICANDO LA LEY 17622 (CREACION DEL INSTITUTO NACIONAL DE ESTADISTICAS Y CENSOS ) INDEC .- O.D. 571/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/571","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/1086","/votaciones/detalleActa/1086",,39,26,1,6
1087,"2010-08-11",3,"COLOMBO Y CASTILLO : PROYECTO DE LEY MODIFICANDO LA LEY 17622 (CREACION DEL INSTITUTO NACIONAL DE ESTADISTICAS Y CENSOS ) INDEC .- O.D. 571/2010, Art. Articulo 1°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/571","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1087","/votaciones/detalleActa/1087",,39,26,1,6
1088,"2010-08-11",4,"COLOMBO Y CASTILLO : PROYECTO DE LEY MODIFICANDO LA LEY 17622 (CREACION DEL INSTITUTO NACIONAL DE ESTADISTICAS Y CENSOS ) INDEC .- O.D. 571/2010, Art. Artículos 2° a 14°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/571","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1088","/votaciones/detalleActa/1088",,39,26,1,6
1089,"2010-08-11",5,"MENSAJE Nº 650/10 Y PROYECTO DE LEY APROBANDO EL ACUERDO CON LA CORPORACION ANDINA DE FOMENTO SOBRE SUSCRIPCION DE ACCIONES DE CAPITAL ORDINARIO, SUSCRIPTO EN LA CIUDAD AUTONOMA DE BUENOS AIRES, EL 3 DE NOVIEMBRE DE 2009 . O.D. 566/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/566","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1089","/votaciones/detalleActa/1089",,60,0,0,12
1090,"2010-08-11",6,"FLMUS Y PICHETTO : PROYECTO DE LEY SOBRE TRANSFERENCIA DE COMPETENCIAS PENALES A LA CIUDAD AUTONOMA DE BS. AS. O.D. 570/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/570","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1090","/votaciones/detalleActa/1090",,54,0,0,18
1091,"2010-07-14",1,"Dictamen de mayoría. O.D. 600/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/600","EN GENERAL Y EN PARTICULAR","NEGATIVO","/votaciones/verActaVotacion/1091","/votaciones/detalleActa/1091",,30,33,3,6
1092,"2010-07-14",2,"Dictamen de minoría. O.D. 600/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/600","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1092","/votaciones/detalleActa/1092",,33,27,3,9
1094,"2010-06-09",1,"MENSAJE Nº 280/10 SOLICITANDO ACUERDO PARA PROMOVER AL GRADO INMEDIATO SUPERIOR, CON FECHA 31 DE DICIEMBRE DE 2009 AL PERSONAL MILITAR SUPERIOR DE LAS FUERZAS ARMADAS . PE-463/09-AC","/parlamentario/comisiones/verExp/463.09/PE/AC","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1094","/votaciones/detalleActa/1094",,42,10,4,16
1095,"2010-06-09",2,"MARINO : PROYECTO DE RESOLUCION CONVOCANDO AL PLENO DE LAS COMISIONES DE PRESUPUESTO Y HACIENDA Y AGRICULTURA, GANADERIA Y PESCA, AL PRESIDENTE DE LA OFICINA NACIONAL DE CONTROL COMERCIAL AGROPECUARIO, A INFORMAR SOBRE EL FUNCIONAMIENTO DE ESE ORGANISMO .- O.D. 335/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/335","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1095","/votaciones/detalleActa/1095",,35,27,0,10
1096,"2010-06-09",3,"ISIDORI : PROYECTO DE DECLARACION DECLARANDO DE INTERES DE ESTA H. CAMARA EL FESTIVAL"" BS. AS. TANGO "", A REALIZARSE ENTRE EL 5 Y EL 15 DE JUNIO DE 2008 EN PARIS, Y DEL 16 AL 28 DE SETIEMBRE DE 2008 EN LA CIUDAD DE ROMA . O.D. 298/2008","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2008/298","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1096","/votaciones/detalleActa/1096",,35,25,0,12
1097,"2010-06-09",4,"PROYECTO DE LEY EN REVISION POR EL QUE SE INCORPORA EL INCISO K) AL ARTICULO 118 DE LA LEY 24156 - ADMINISTRACION FINANCIERA Y DE LOS SISTEMAS DE CONTROL DEL SECTOR PUBLICO NACIONAL - SOBRE FISCALIZACIÓN DEL CUMPLIMIENTO DE LOS CARGOS QUE SE IMPONGAN AL BENEFICIARIO DE UN BIEN INMUEBLE DEL ESTAD O.D. 343/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/343","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1097","/votaciones/detalleActa/1097",,59,0,0,13
1098,"2010-06-09",5,"FERNANDEZ : PROYECTO DE LEY DECLARANDO DE INTERES NACIONAL LA CONMEMORACION DEL BICENTENARIO DE LA INCORPORACION Y NACIMIENTO DE LA PREFECTURA NAVAL ARGENTINA, COMO INSTITUCION DE LA PATRIA . S-2630/09-PL","/parlamentario/comisiones/verExp/2630.09/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1098","/votaciones/detalleActa/1098",,57,0,0,15
1099,"2010-06-09",6,"GUINLE : PROYECTO DE LEY MODIFICANDO EL ARTICULO 118 DE LA LEY 17418 - SEGUROS - DEROGANDO EL DOMICILIO DE LA ASEGURADORA COMO FACTOR DE ATRIBUCION DE COMPETENCIA . S-247/10-PL","/parlamentario/comisiones/verExp/247.10/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1099","/votaciones/detalleActa/1099",,52,0,0,20
1100,"2010-06-09",7,"HIGONET Y VERNA : PROYECTO DE LEY MODIFICANDO LA LEY 26.413 (REGISTRO DEL ESTADO CIVIL Y CAPACIDAD DE LAS PERSONAS ) RESPECTO DE LA OBLIGACION DE NOTIFICAR EL NACIMIENTO ANTE OFICIAL PUBLICO .- S-842/10-PL","/parlamentario/comisiones/verExp/842.10/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1100","/votaciones/detalleActa/1100",,53,0,0,19
1074,"2010-04-14",1,"MENSAJE Nº 191/10 SOLICITANDO ACUERDO PARA DESIGNAR PRESIDENTA DEL BANCO CENTRAL DE LA REPUBLICA ARGENTINA A LA LIC. DA. MERCEDES MARCO DEL PONT . O.D. 1/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/1","EN GENERAL Y EN PARTICULAR","EMPATE","/votaciones/verActaVotacion/1074","/votaciones/detalleActa/1074",,34,35,1,2
1075,"2010-04-14",2,"MENSAJE Nº 191/10 SOLICITANDO ACUERDO PARA DESIGNAR PRESIDENTA DEL BANCO CENTRAL DE LA REPUBLICA ARGENTINA A LA LIC. DA. MERCEDES MARCO DEL PONT . O.D. 1/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/1","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1075","/votaciones/detalleActa/1075",,35,34,1,2
1093,"2010-04-14",3,"",,"MOCIÓN DE ORDEN","AFIRMATIVO","/votaciones/verActaVotacion/1093","/votaciones/detalleActa/1093",,35,32,1,4
1076,"2010-04-14",4,"ROSSI : REPRODUCE EL PROYECTO DE LEY INCORPORANDO A LA MASA DE FONDOS PREVISTOS EN LA LEY 23548 (COPARTICIPACION FEDERAL ) EL IMPUESTO AL CHEQUE Y LAS RETENCIONES A LAS EXPORTACIONES AGROPECUARIAS (REF., S- 830/07) O.D. 2/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/2","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1076","/votaciones/detalleActa/1076",,72,66,0,6
1077,"2010-04-14",5,"PROYECTO DE LEY EN REVISION ESTABLECIENDO CON CARACTER OBLIGATORIO LA MEDIACION PREVIA A TODO PROCESO JUDICIAL . O.D. 54/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/54","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1077","/votaciones/detalleActa/1077",,50,3,1,18
1078,"2010-04-14",6,"PROYECTO DE LEY EN REVISION MODIFICANDO EL ARTICULO 124 DE LA LEY 20744 ( CONTRATO DE TRABAJO ) SOBRE REMUNERACIONES DE DINERO DEBIDAS AL TRABAJADOR . O.D. 55/2010","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2010/55","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1078","/votaciones/detalleActa/1078",,54,0,0,18
971,"2011-12-22",1,"PROYECTO DE LEY EN REVISION POR EL CUAL SE DECLARA DE INTERES PUBLICO LA FABRICACION, COMERCIALIZACION Y DISTRIBUCION DE PASTA CELULOSA Y DE PAPEL PARA DIARIOS. O.D. 852/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/852","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/971","/votaciones/detalleActa/971",,41,26,1,4
1022,"2011-12-22",2,"PROYECTO DE LEY EN REVISIÓN SOBRE REGIMEN DE PROTECCION AL DOMINIO NACIONAL SOBRE LA PROPIEDAD, POSESION O TENENCIA DE LAS TIERRAS RURALES. O.D. 920/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/920","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/1022","/votaciones/detalleActa/1022",,62,1,0,9
1024,"2011-12-22",3,"PROYECTO DE LEY EN REVISIÓN SOBRE REGIMEN DE PROTECCION AL DOMINIO NACIONAL SOBRE LA PROPIEDAD, POSESION O TENENCIA DE LAS TIERRAS RURALES. O.D. 920/2011, Art. Cap.I Art.1°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/920","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1024","/votaciones/detalleActa/1024",,51,12,0,9
1038,"2011-12-22",4,"PROYECTO DE LEY EN REVISIÓN SOBRE REGIMEN DE PROTECCION AL DOMINIO NACIONAL SOBRE LA PROPIEDAD, POSESION O TENENCIA DE LAS TIERRAS RURALES. O.D. 920/2011, Art. Cap.II Art.2°, Art. Cap.III Art 4°a 9°, Art. Cap.III Art 11°a 13°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/920","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1038","/votaciones/detalleActa/1038",,62,1,0,9
1039,"2011-12-22",5,"PROYECTO DE LEY EN REVISIÓN SOBRE REGIMEN DE PROTECCION AL DOMINIO NACIONAL SOBRE LA PROPIEDAD, POSESION O TENENCIA DE LAS TIERRAS RURALES. O.D. 920/2011, Art. Cap.III Art. 3°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/920","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1039","/votaciones/detalleActa/1039",,51,12,0,9
1040,"2011-12-22",6,"PROYECTO DE LEY EN REVISIÓN SOBRE REGIMEN DE PROTECCION AL DOMINIO NACIONAL SOBRE LA PROPIEDAD, POSESION O TENENCIA DE LAS TIERRAS RURALES. O.D. 920/2011, Art. Cap III Art. 10°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/920","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1040","/votaciones/detalleActa/1040",,57,6,0,9
1041,"2011-12-22",7,"PROYECTO DE LEY EN REVISIÓN SOBRE REGIMEN DE PROTECCION AL DOMINIO NACIONAL SOBRE LA PROPIEDAD, POSESION O TENENCIA DE LAS TIERRAS RURALES. O.D. 920/2011, Art. Cap IV Art. 14°y15°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/920","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1041","/votaciones/detalleActa/1041",,61,2,0,9
1042,"2011-12-22",8,"PROYECTO DE LEY EN REVISIÓN SOBRE REGIMEN DE PROTECCION AL DOMINIO NACIONAL SOBRE LA PROPIEDAD, POSESION O TENENCIA DE LAS TIERRAS RURALES. O.D. 920/2011, Art. Cap.V Art.16° y 17°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/920","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1042","/votaciones/detalleActa/1042",,61,2,0,9
1043,"2011-12-22",9,"PROYECTO DE LEY EN REVISIÓN SOBRE REGIMEN DE PROTECCION AL DOMINIO NACIONAL SOBRE LA PROPIEDAD, POSESION O TENENCIA DE LAS TIERRAS RURALES. O.D. 920/2011, Art. Cap.V At. 18°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/920","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1043","/votaciones/detalleActa/1043",,56,7,0,9
970,"2011-12-21",1,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/970","/votaciones/detalleActa/970",,68,1,0,3
972,"2011-12-21",2,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011, Art. Art. 1, 2, 4, 8 a 10, Art. Art.11 y 14, Art. Titulo III, Art. Titulo IV, Art. Titulo V, Art. Titulo VI, Art. Titulo VII, Art. Titulo VIII, Art. Titulo IX, Art. Art. 84 a 90, Art. Art. 92 a 98, Art. Art 99, Art. Art. 100 a 105, Art. Art. 108 a 110, Art. Titulo XI, Art. Titulo XII","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/972","/votaciones/detalleActa/972",,68,1,0,3
973,"2011-12-21",3,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011, Art. Tit. I Art. 3","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/973","/votaciones/detalleActa/973",,58,11,0,3
974,"2011-12-21",4,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011, Art. Tit.I Art. 5 a 7","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/974","/votaciones/detalleActa/974",,58,11,0,3
975,"2011-12-21",5,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011, Art. Tit.II Art.12 y 13","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/975","/votaciones/detalleActa/975",,66,3,0,3
976,"2011-12-21",6,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011, Art. Tit.II Art. 15","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/976","/votaciones/detalleActa/976",,49,20,0,3
977,"2011-12-21",7,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011, Art. Tit.X, Art. 65 a 71","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/977","/votaciones/detalleActa/977",,59,10,0,3
978,"2011-12-21",8,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011, Art. Tit.XIII Art. 91","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/978","/votaciones/detalleActa/978",,50,19,0,3
979,"2011-12-21",9,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011, Art. Tit.XIV Art 106y107","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/979","/votaciones/detalleActa/979",,41,28,0,3
980,"2011-12-21",10,"PROYECTO DE LEY EN REVISION SOBRE REGIMEN DE TRABAJO AGRARIO. O.D. 921/2011, Art. Incorp. art 48 bis","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/921","EN PARTICULAR","NEGATIVO","/votaciones/verActaVotacion/980","/votaciones/detalleActa/980",,18,50,0,4
981,"2011-12-21",11,"PROYECTO DE LEY EN REVISIÓN DE PRESUPUESTO DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2012. O.D. 915/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/915","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/981","/votaciones/detalleActa/981",,44,26,0,2
989,"2011-12-21",12,"PROYECTO DE LEY EN REVISIÓN DE PRESUPUESTO DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2012. O.D. 915/2011, Art. Tit. I Cap. I","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/915","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/989","/votaciones/detalleActa/989",,43,27,0,2
990,"2011-12-21",13,"PROYECTO DE LEY EN REVISIÓN DE PRESUPUESTO DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2012. O.D. 915/2011, Art. Tit. I Cap. II a X, Art. Titulo II, Art. Titulo III","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/915","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/990","/votaciones/detalleActa/990",,43,27,0,2
991,"2011-12-21",14,"PROYECTO DE LEY EN REVISIÓN PRORROGANDO HASTA EL 31 DE DICIEMBRE DE 2013 LA VIGENCIA DE LA LEY 26.204 (EMERGENCIA PUBLICA), PRORROGADA POR SUS SIMILARES Nº 26.339, 26.456 Y 26.563. O.D. 916/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/916","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/991","/votaciones/detalleActa/991",,43,26,0,3
992,"2011-12-21",15,"PROYECTO DE LEY EN REVISIÓN PRORROGANDO HASTA EL 31 DE DICIEMBRE DE 2013 LOS ARTICULOS 1º AL 6º DE LA LEY 25.413 (IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERACIONES) Y HASTA EL 31 DE DICIEMBRE DE 2012 EL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE O.D. 917/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/917","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/992","/votaciones/detalleActa/992",,45,24,0,3
993,"2011-12-21",16,"PROYECTO DE LEY EN REVISIÓN PRORROGANDO HASTA EL 31 DE DICIEMBRE DE 2013 LOS ARTICULOS 1º AL 6º DE LA LEY 25.413 (IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERACIONES) Y HASTA EL 31 DE DICIEMBRE DE 2012 EL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE O.D. 917/2011, Art. Titulo I Art. I","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/917","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/993","/votaciones/detalleActa/993",,42,27,0,3
994,"2011-12-21",17,"PROYECTO DE LEY EN REVISIÓN PRORROGANDO HASTA EL 31 DE DICIEMBRE DE 2013 LOS ARTICULOS 1º AL 6º DE LA LEY 25.413 (IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERACIONES) Y HASTA EL 31 DE DICIEMBRE DE 2012 EL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE O.D. 917/2011, Art. Tit. II Art. 2°, Art. Tit. III Art. 3°, Art. Tit. IV Art. 4°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/917","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/994","/votaciones/detalleActa/994",,47,22,0,3
995,"2011-12-21",18,"PROYECTO DE LEY EN REVISIÓN MODIFICANDO EL ARTICULO 23 DE LA LEY DE IMPUESTO A LAS GANANCIAS. O.D. 918/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/918","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/995","/votaciones/detalleActa/995",,50,19,0,3
996,"2011-12-21",19,"PROYECTO DE LEY EN REVISIÓN MODIFICANDO EL ARTICULO 23 DE LA LEY DE IMPUESTO A LAS GANANCIAS. O.D. 918/2011, Art. Art. 1° a 3°","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/918","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/996","/votaciones/detalleActa/996",,50,19,0,3
997,"2011-12-21",20,"PROYECTO DE LEY EN REVISIÓN MODIFICANDO EL ARTICULO 23 DE LA LEY DE IMPUESTO A LAS GANANCIAS. O.D. 918/2011, Art. 4","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/918","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/997","/votaciones/detalleActa/997",,42,27,0,3
998,"2011-12-21",21,"PROYECTO DE LEY EN REVISIÓN PRORROGANDO POR EL TERMINO DE CINCO AÑOS EL DERECHO A LA EXPORTACIÓN DE HIDROCARBUROS, CREADO POR EL SEGUNDO PARRAFO DEL ARTICULO 6º DE LA LEY 25.561. O.D. 919/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/919","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/998","/votaciones/detalleActa/998",,47,22,0,3
999,"2011-12-21",22,"PROYECTO DE LEY EN REVISIÓN POR EL CUAL SE INCORPORA AL TITULO XIII DEL CODIGO PENAL DE LA NACION LAS PRINCIPALES CONDUCTAS PUNIBLES QUE AFECTAN EL ORDEN ECONOMICO Y FINANCIERO. O.D. 924/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/924","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/999","/votaciones/detalleActa/999",,47,15,0,10
1000,"2011-12-21",23,"PROYECTO DE LEY EN REVISIÓN MODIFICANDO EL CODIGO PENAL DE LA NACION EN MATERIA DE PREVENCION, INVESTIGACION Y SANCION DE ACTIVIDADES DELICTIVAS CON FINALIDAD TERRORISTA. O.D. 923/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/923","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1000","/votaciones/detalleActa/1000",,39,22,0,11
1001,"2011-12-21",24,"PROYECTO DE LEY EN REVISION POR EL CUAL SE MODIFICAN DIVERSOS ARTICULOS DE LA LEY PENAL TRIBUTARIA Nº 24.769 Y SE MODIFICA EL ART. 76 BIS DEL CÓDIGO PENAL DE LA NACION. O.D. 922/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/922","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/1001","/votaciones/detalleActa/1001",,63,0,0,9
964,"2011-11-02",1,"CANO : PROYECTO DE LEY INCORPORANDO AL PLAN MEDICO OBLIGATORIO LA VACUNA BCG PARA LA POBLACION PEDIATRICA DEL TERRITORIO NACIONAL . O.D. 523/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/523","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/964","/votaciones/detalleActa/964",,46,0,0,26
